"","Product.Name","Rating","Reviews"
"393509","Sony Xperia Z1 (C6902) Unlocked GSM Quad-Core Water Resistant/Dust Proof Smartphone w/ 20MP Camera- Purple",4,"I like the phone and the price is great with this used phone. Not bad condition, still operational till today."
"393510","Sony Xperia Z1 (C6902) Unlocked GSM Quad-Core Water Resistant/Dust Proof Smartphone w/ 20MP Camera- Purple",3,"Good phone but the speaker losen up only a month after the purchase"
"393511","Sony Xperia Z1 (C6902) Unlocked GSM Quad-Core Water Resistant/Dust Proof Smartphone w/ 20MP Camera- Purple",4,"AWESOME PHONE...TO USE"
"393512","Sony Xperia Z1 (C6902) Unlocked GSM Quad-Core Water Resistant/Dust Proof Smartphone w/ 20MP Camera- Purple",5,"Old model but still does the mainstream job. Can call around the world in seconds. Text messages are instant! WiFi and Cellular is lit. Lol"
"393513","Sony Xperia Z1 (C6902) Unlocked GSM Quad-Core Water Resistant/Dust Proof Smartphone w/ 20MP Camera- Purple",1,"The worst"
"393514","Sony Xperia Z1 (C6902) Unlocked GSM Quad-Core Water Resistant/Dust Proof Smartphone w/ 20MP Camera- Purple",5,"Nice phone, perfectly working in India"
"393515","Sony Xperia Z1 (C6902) Unlocked GSM Quad-Core Water Resistant/Dust Proof Smartphone w/ 20MP Camera- Purple",4,"just got this phone yesterday & so far, so good. only 2 issues. it doesn't have voice text options, hope i can find a download to fix that, & the covers over the ports feel really flimsy like they are going to come off at any moment. we'll see how well they hold up. everything else is really good so far. made the right decision switching to Sony."
"393516","Sony Xperia Z1 (C6902) Unlocked GSM Quad-Core Water Resistant/Dust Proof Smartphone w/ 20MP Camera- Purple",4,"I like this phone. It looks expensive, without the expensive price. This phone used to run great on Jellybean but not so great on Lollipop. i can barely hear the speaker now and LineApp does not work with voice calling any-more. Still a great camera and good for texting. I really love the camera, 20 megapixels and a nice sensor, hard to beat."
"393517","Sony Xperia Z1 (C6902) Unlocked GSM Quad-Core Water Resistant/Dust Proof Smartphone w/ 20MP Camera- Purple",5,"good"
"393518","Sony Xperia Z1 (C6902) Unlocked GSM Quad-Core Water Resistant/Dust Proof Smartphone w/ 20MP Camera- Purple",4,"not support 4G so a disappointment."
"393519","Sony Xperia Z1 (C6902) Unlocked GSM Quad-Core Water Resistant/Dust Proof Smartphone w/ 20MP Camera- Purple",5,"Great phone, fast processor, big sharp screen. Needs some photo updates, but takes superb pictures."
"393520","Sony Xperia Z1 (C6902) Unlocked GSM Quad-Core Water Resistant/Dust Proof Smartphone w/ 20MP Camera- Purple",5,"My phone arrived in perfect conditions!"
"393521","Sony Xperia Z1 (C6902) Unlocked GSM Quad-Core Water Resistant/Dust Proof Smartphone w/ 20MP Camera- Purple",5,"An excellent small form factor Android device. This devices size brings back a day where all cell phones were similar in size and it wasn't about screen size (back then) it was about what was inside.This device is packed w/ todays mid to high end specs, that said, the screen resolution is not quite on par with today's specs.This is a rare device/company that brings Android 4.4.4 quickly to their devices. Within the first week of ownership, the device morphed from Android 4.4.2 to 4.4.4. We own several ""high end"" Android devices (HTC M8, LG G3 etc) and not one has 4.4.4 yet.Overall, this device is compact durable and comfortable to hold. It does however need some kind of re-work on all the ""doors"" which acess things such as the usb port. This is defiantly something I can see breaking, rather easily.This is well made, I would recommend this to any user looking for a change back to a decent sized device."
"393522","Sony Xperia Z1 (C6902) Unlocked GSM Quad-Core Water Resistant/Dust Proof Smartphone w/ 20MP Camera- Purple",5,"Going from a Nexus 4 (and another xperia before that). This phone is just pure bliss. It's blazing fast, it's got features that are unique, and the camera is top notch.Pros:1. Great Camera - Sometimes I feel like I'm using a DSLR (especially using addon apps). The nighttime photos are even great. And more recently, if you unlock you can get 4k video + 120 FPS - crazy slow mo.2. Great Apps - most apps can be disabled that you don't like, but this is only of the only phones I have kept more than half of the ""bloat"" ware. Unlike Samsung, Sony decided to make some useful apps.3. Updates/Upgrades - This phone is expected to upgrade to the latest ""L"" android so you have nothing to worry about.4. Sleek look - If you look at this phone without a case, I would say its one of the best looking phones out there. It just looks and feels ""premium"".5. Waterproof/Dustproof - I don't worry about sweating my phone to death now, so i've got that going...which is nice.Cons:1. Whats New App - seriously the dumbest app known to man. And they placed it near google now to I guess compete with it. You can disable it without root, but you need to do it with your computer and adb drivers (pretty easy once you read up on it).2. Slippery - this phone feels like it's made of a slightly melted butter stick - get a rubberized case as soon as possible or you will drop it. I wish Sony would send me the lube they are using to make this glass... for science."
"393523","Sony Xperia Z1 (C6902) Unlocked GSM Quad-Core Water Resistant/Dust Proof Smartphone w/ 20MP Camera- Purple",1,"Great phone but recieved it with cracked screen, returning.."
"393524","Sony Xperia Z1 (C6902) Unlocked GSM Quad-Core Water Resistant/Dust Proof Smartphone w/ 20MP Camera- Purple",4,"So, I bought this cellphone like a month ago. I brought it to Bolivia and I'm using it with Entel carrier. It worked for a couple of weeks but then the signal started to get loose. I went with someone to check the cellphone and he was confused because the phone was okay. He only reboot the whole cellphone. What should I do?"
"393525","Sony Xperia Z1 (C6902) Unlocked GSM Quad-Core Water Resistant/Dust Proof Smartphone w/ 20MP Camera- Purple",5,"It is an awesome cell phone for a good price."
"393526","Sony Xperia Z1 (C6902) Unlocked GSM Quad-Core Water Resistant/Dust Proof Smartphone w/ 20MP Camera- Purple",4,"Getting hot easily and makes the touch-screen sensitivity out of control."
"393527","Sony Xperia Z1 (C6902) Unlocked GSM Quad-Core Water Resistant/Dust Proof Smartphone w/ 20MP Camera- Purple",5,"Love this phone, like it evergreen better than my note 3. Has a amazing camera, waterproof, simple, battery is pretty good."
"393528","Sony Xperia Z1 (C6902) Unlocked GSM Quad-Core Water Resistant/Dust Proof Smartphone w/ 20MP Camera- Purple",4,"I recently bought a new cell phone from your site, I really like it, very good cell phone, just in time in my house I recommend this it."
"394219","Sony Xperia Z1 Compact D5503 Android Smartphone (Lime) International Version No Warranty",5,"Nice phone"
"394220","Sony Xperia Z1 Compact D5503 Android Smartphone (Lime) International Version No Warranty",3,"I loved the phone when I first got it, amazing camera, great battery life, speed, waterproof, small etc... but....it has been a year and a half and the battery is completely shot. A high-end expensive phone should not have the battery crap out so quick. So you know..initially it held a charge for 2-3 days w/moderate usage, now I'm lucky if I get a few hours and then it turns off without warning. The charge indicator will say 50% next thing I know it turns off. Very disappointed since I spent over 450 for this phone. Now I'm looking into having the battery replaced however it will no longer be waterproof."
"394221","Sony Xperia Z1 Compact D5503 Android Smartphone (Lime) International Version No Warranty",5,"KATHLEEN RICHARDS"
"394222","Sony Xperia Z1 Compact D5503 Android Smartphone (Lime) International Version No Warranty",5,"Hey you on the verge of buying this amazing cell phone!Like you, I researched this device for a long time and read all the reviews, good and bad. I liked the way it looks so much that in spite of the mixed reviews about it, I decided to take a leap of faith and buy it. As of right now, after heavy using it for 6 days, I'm loving everything about it. All the specs are true! this is a fantastic device, that looks, feels, and performs great. Use it the way it is supposed to be used, don't abuse it. Get familiar with the capabilities and limitations. I bought the front and back protective shields, a clear rubber case, and a magnetic charging port. Before starting to use it, I updated it to the latest operational system available, and finally activated it with my current carrier, which is Metro pcs!If something happens, I will update this review!"
"394223","Sony Xperia Z1 Compact D5503 Android Smartphone (Lime) International Version No Warranty",5,"The best"
"394224","Sony Xperia Z1 Compact D5503 Android Smartphone (Lime) International Version No Warranty",5,"Best Phone i ever had ... Coming from htc one and iphone 5... Its really the Best option if you want performance... Phone is fast... Really fast... Screen is amazing... Perfect size 4.3""... Its no giant líke the original z1 honami... But has exactly the same hardware.. Its not a cheaper versión... Its a smaller size version... Battery life is great Using several apps and games... Sound quality is not the Best But is not a big deal to me.. I am Using it With movistar in Venezuela with no problem it woks fantástic with H+ and it must because is the international version .. Powerfull rear camera with amazing performance... It works very smooth running Android 4.4.4... Ip55/58 dust and water resistant... good price under 400$..."
"394225","Sony Xperia Z1 Compact D5503 Android Smartphone (Lime) International Version No Warranty",5,"Great cell phone"
"394226","Sony Xperia Z1 Compact D5503 Android Smartphone (Lime) International Version No Warranty",5,"excellent"
"394227","Sony Xperia Z1 Compact D5503 Android Smartphone (Lime) International Version No Warranty",5,"Awesome. No regrets.!"
"394228","Sony Xperia Z1 Compact D5503 Android Smartphone (Lime) International Version No Warranty",3,"The lime color is more a yellow with very green undertones."
"394229","Sony Xperia Z1 Compact D5503 Android Smartphone (Lime) International Version No Warranty",4,"Works fine"
"394230","Sony Xperia Z1 Compact D5503 Android Smartphone (Lime) International Version No Warranty",5,"excellent model and recomended seller"
"394231","Sony Xperia Z1 Compact D5503 Android Smartphone (Lime) International Version No Warranty",5,"love the phone"
"394232","Sony Xperia Z1 Compact D5503 Android Smartphone (Lime) International Version No Warranty",5,"One of the best buy i ever made it!"
"394233","Sony Xperia Z1 Compact D5503 Android Smartphone (Lime) International Version No Warranty",5,"It's really good"
"394234","Sony Xperia Z1 Compact D5503 Android Smartphone (Lime) International Version No Warranty",5,"excellent"
"394235","Sony Xperia Z1 Compact D5503 Android Smartphone (Lime) International Version No Warranty",5,"It is water proof, powerful and not so big. Its what i wanted"
"394236","Sony Xperia Z1 Compact D5503 Android Smartphone (Lime) International Version No Warranty",5,"I'd only owned Samsung before. But Sony is really so different. So much nicer in looks. And performance is way superior. Great phone!!"
"394237","Sony Xperia Z1 Compact D5503 Android Smartphone (Lime) International Version No Warranty",5,"My previous phone, Nokia N8 was the best on its time... I wanted to stay with Nokia, but their failure to put a microSD slot on their best camera phone, Lumia 1020, made me look around..So, I went with Sony Xperia Z1, for the specs, and Compact because I want a great phone that doesn't look like I am holding a tablet against my face when I am talking on it.Great specs, with this phone I haven't experienced any lag with game or any app...Great camera, one of the best out there.Cons, Screen seems a lil dark, even by increasing the brightness and speaker not the best...Still 5/5, the best you can get right now."
"394238","Sony Xperia Z1 Compact D5503 Android Smartphone (Lime) International Version No Warranty",5,"I have a Nexus 5 and I really love it, but I have been looking for a change. I hate this trend of making high end smart phones giants. Ill admit that the 5in screen size makes reading small text in games and dealing with emails easier, but it is not an ideal size for holding. The small size is wonderful to hold and the phone feels great in hand not HTC One great, With clean lines surrounding the two beautiful slabs of glass. I wish they would have pushed the screen size up a bit the borders are kinda large, its just a waste of space, when other phones on the market are smaller with similar specs. The color was my only concern when buying this device. Its stated as Lime but in all photos I have viewed its just yellow. I think Sony is confused on what color lime is, when held in certain indirect light you can see the green in the paint. If you do not want a yellow phone get the white model. I enjoy the color more than i thought that I would, its great to look at and i find myself placing the phone on its screen more than i would with any thing i own, just to see the back."
"394525","Sony Xperia Z2a D6563 Factory Unlocked GSM 4G LTE Shatter & Waterproof Smartphone w/ 20.7MP Camera - Black (International Version)",5,"Nice cellphone. Excellent Phone"
"394526","Sony Xperia Z2a D6563 Factory Unlocked GSM 4G LTE Shatter & Waterproof Smartphone w/ 20.7MP Camera - Black (International Version)",5,"I am super happy with this phone. It was a great deal! The camera quality is excellent and it has lots of storage. My only issue is that there are very few phone cover options, since this phone is mostly international."
"394527","Sony Xperia Z2a D6563 Factory Unlocked GSM 4G LTE Shatter & Waterproof Smartphone w/ 20.7MP Camera - Black (International Version)",2,"This phone appears to be a clone of the real Sony Xperia Z2. Sony phones are known for great cameras but this phone's camera is really poor. I was extremely disappointed with this purchase. Thumbs down.👎"
"394528","Sony Xperia Z2a D6563 Factory Unlocked GSM 4G LTE Shatter & Waterproof Smartphone w/ 20.7MP Camera - Black (International Version)",3,"I'm a bit disappointed. The build quality is good unfortunately the display seems a bit dark and fuzzy as compared to my galaxy s5 and my older iphones 5 and 6. The picture quality is also not as good as my older smart phones. Battery life is ok but I only tested it for a short period of time and considering it is new,"
"394529","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Awesome phone, just loved it. It came brand new, can tell it was never used before, came in the sony box with charger and even screen protector for front and back of the phone, it is as good as the iphone 6 i used to have but since it is android i can do whatever i want straight from the phone without a pc such as download music and organize them. This is one of the best phones on the market, thats for sure, otherwise wouldnt have switched from the iphone 6 to z3. Btw, iphone 6 screen is 4.7"" and Z3 compact is 4.6""."
"394530","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Excellent deal. Very good product."
"394531","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Daughter loves the phone!!"
"394532","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",1,"The worst phone I ever had!!! Is not waterproof and the manufacturing is really low cost! After 2 months the screen piled out and water went inside, the sim card slot not closed properly!!! The worst Sony I ever had!!!!"
"394533","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Love this phone!"
"394534","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"I am very happy with this phone. I believe is better than the Iphone 6 and also than the Samsung 5 mini. It is easy to use, is fast, it has many apps and may features; and the cost is very low compare to other similar cell phones.The battery last many hours, even days, depending on its use. However, the plug is European type, although it comes with the appropriate adapter.I definitely recommended it."
"394535","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",1,"Horrible! I ordered this phone and got a knockoff with a completely diffrent name"
"394536","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Excellent phone, the camera could be better."
"394537","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",4,"The Xperia Z3 Compact is a flagship level Android smartphone. Build materials are top-notch, and the device is visually elegant. Applications operate with virtually no lag. The camera performs well, although I would have preferred optical image stabilization over digital image stabilization. The battery lasts for about 2 days with WiFi and Bluetooth turned on, and I have managed to go 3 days without charging on some occasions. I use the Sony magnetic charging dock to avoid having to open the micro-usb port cover every time I charge the phone.The first Z3C that I received was a Central American model which unfortunately was defective since the nano-sim slot cover would not stay closed. The second Z3C that I received was a European model. It has been functioning well for 2 months now."
"394538","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"excellent product"
"394539","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",4,"I've this phone for over a week now. Its size is very comfortable (I find most of the new phones too big). It's working properly for now. I'm happy with my purchase :)."
"394540","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Perfecto"
"394541","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",2,"I read so many good things about this phone. Battery life is great but most everything else sucked. Camera was terrible especially the front one which took horribly grainy photos even in non low light situations. It couldn't take photos underwater because the touch screen wouldn't respond when it was under water. The first one I ordered had been opened and came with a different plug and want the standard American plug or adapter. The next one I got hadn't been opened but also didn't come with an American plug although it had an I'll fitting adapter.The biggest kicker was that i couldn't send or receive MMS messages with this phone on T-Mobile. They sent the issue to their engineering department, we went over the APN settings time and again and they finally figured out it was that this phone couldn't send them for some reason. Couldn't send snapchat photos at first either although that resolved after some updates and restarts to the phone.Thank you to Amazon for having a great return policy because this phone was nothing like the reviews"
"394542","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",1,"I deeply regret to buy SONY XPERIA Z3. The seller sent me the product in the expected conditions, the problem is the product. The second time that I used the WATER PROOF cellphone, less than 10 min and no more than 1.5 m (respecting the specifications) WATER GOT INSIDE AND OF COURSE, CELLPHONE WAS DAMAGED. I sent to Sony, they did the tests and said it was my fault! LESS THAN 3 MONTHS and I just threw my money away. I had only 3 phones in my life ( 7 years since I got the the first) I just bought new ones because they did not attend my demand, but they were working. So, who has the fault? Listen to me, DO NOT BUY SONY XPERIA Z3 COMPACT, because if something happens, you will lose your money, It is not worth taking the risk,"
"394543","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"I'm happy with my phone and can't wait to purchase the ps4."
"394544","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Fast delivery, the phone is very nice."
"394545","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Great phone. Even with all the new phones coming out this phone stands the test of time and remains competitive."
"394546","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"It works perfect, after one month using it!"
"394547","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Perfect size for one handed use without compromising specs. Very happy! Obviously, not generally sold in the states as the charger has a two prong rounded European plug, though they did add an edison adapter for those of us in the states. In my mind, you get a free travel charger :)"
"394548","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",4,"Love the phone, it works excellent, perfect size. could have given it 5 stars but i hate the charger it came with... '''"
"394549","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Awesome phone! Have no problem."
"394550","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Its perfect, just what i wanted."
"394551","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",4,"Great phone! This phone has awesome battery life, and not too much in the way of bloatware. A good premium Android phone, but mainly... after suffering through several phones that barely made it through a day, having a phone that I can use all day and still have a lot of juice left over at the end of the day is really refreshing."
"394552","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",3,"It contains softwhere from a Germany Company ....impossible to erase... and nobody talked at the description about. That was a bit disappointing. However... the cellphone is amazing as I expected"
"394553","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Amazing phone! It easily connected to my service provider but had minor issues that were resolved. I like the features, how easy it is to use and etc."
"394554","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",4,"I have small hands, but most of these days cell phones are big screen and heavy weight except Iphone 6. I prefer Android, so I order this cell phone. Actually, my first z3c was suddenly broken. Immediately, I refund the first, and I reorder my second z3c. That's the evidence of how much I love this phone."
"394555","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Sony Xperia has always been my favorite phone. This phone came with a Japanese outlet charger but on the bottom of the box there is an American adapter. Also no English directions so took me about an hour to set up. The company put in a print out on how to set up the phone that was very clear and easy to follow."
"394556","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Amazing device"
"394557","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Bought this as a graduation present for my daughter and she absolutely loves it. She's had it for a month now. It's a fantastic phone, not sure why it's not more popular."
"394558","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"I'm about as happy with this as I could ever be with a smart phone. I still miss my old flip phone with mechanical keys and the old T9 word no-eyes-needed texting, but alas smartphones do have many conveniences such as GPS and music playing.BATTERY LIFE: Fantastic, I get ~3 days from normal usage. THREE DAYS!SIZE: Slightly bigger than an iPhone 4s. Acceptable. I don't want an HDTV in my pocket.CALLS: No complaints, I use T-Mobile and get pretty good coverage and data rates in New Jersey.ANDROID: Upgraded to Lollipop, works fairly well, had some issues with getting some apps to use my microSD card correctly, was frustrating, but in the end got them to work. Google Maps etc. all work great. Slightly paranoid about Google in a 1984 kind of way. Annoys me to no end that the Amazon Prime app requires every permission from the operating system, including the ability to delete your account (yes, that's correct). I have not and don't plan to install the app until they release a Google Play friendly version. In general, Android is still less of a smooth experience (particularly when it comes to the touch interface) than Apple. Not taking away stars for these issues because they're not the fault of the phone manufacturer.MISC: Love that I can use a 128GB microSD card with this phone. I heard that screen cracks are common with this phone, so I got a case (Ringke Fusion) and I'm careful with it and so far so good in 3 months. No screen protector. Looks pretty. Nobody knows what phone this is, and that secretly makes me very happy inside. I can play music to my car via Bluetooth fairly easily. My car has steering wheel music controls which used to control my iPhone, I miss that, but I knew I was losing that when switching to Android. This phone also has an average EMF output which maybe will slightly reduce my risk of cancer. Who knows.SPEAKERS: Tinny and kind of crappy. Oh well.CAMERA: Pretty decent, not great in low light conditions, personally I don't take a lot of pictures with my phone so I don't really care much."
"394559","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Love this phone, it's just the perfect size. I can reach all keys on the screen comfortable with just one hand, and it slides into the back pocket of my jeans. Love that it's waterproof, I spilled coffee on it within about 2 weeks and was pretty happy I'd ordered this model. Make sure to get a magnetic charger (I use a dock) so you don't have to open the ports all the time. I won't give a detailed technical review, you can read much better ones online. Cnet has a pretty good review of both this and the Samsung Galaxy Alpha."
"394560","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Love my new phone! Such a relief after living in a love/hate relationship with my iPhone for years. This phone slim, easy to use, and I'm loving the expandable storage and awesome camera!"
"394561","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Yes am satisfy and enjoy the product"
"394562","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Excellent"
"394563","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",1,"The worst phone imaginable. I used it for 3 weeks. That was the most expensive 3 weeks of my life with a phone because I thin spent three hundred dollars trying to repair it. So around 800 dollars all in, I still don't have a working phone. What happened? These phones are known to ""spontaneously"" crack. That means I didn't drop it or do anything wrong. It just cracked as I was using it. One clean crack across the entire face, rendering it useless because the screen stopped working. If you google it, you'll see this is a common problem. I called Sony and they weren't much help. I couldn't find a phone repair shop in the U.S. that works on Sony phones. I tried to do it myself but kept running into more problems. Bottom line: it's a paper weight. Sony made a crappy product and then wouldn't help to fix it. Don't buy one."
"394564","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"I bought this phone for my niece who lives in Iran. And it has been almost a year since I purchased this phone for her and every time I talk with her, she mentions who she loves this phone. I asked her if it was easy to get it going (since it is an unlocked phone) with an Iranian carrier and she said it was extremely easy and quick. There were no problems what so ever.So based on her comments, I am happy with the purchase."
"394565","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"10-Oct"
"394566","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Great phone that my sister uses. Perfect size, neither too big nor too small. Amazing camera and Lollipop is the real deal!"
"394567","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"i'm using the phone, the reason why i bought smaller phone is because i want to text lessi am still reluctant giving up LUMIA 930 as i always go back to it. that Cortana, camera and the pureblack is amazing but this is sony."
"394568","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"It's blazing fast and very well built. The buttons are clicky and the screen is really nice. My only complaint is Sony still can't make a decent camera auto mode to save their lives, but I can live with it. Got a full charge at 3pm and it's 10pm and I'm at 50% after heavy use with WiFi, Bluetooth, GPS, and NFC on with screen at full brightness."
"394569","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",4,"After 4 days, very happy with this phone. Takes great pictures and video. With the ""Stamina"" battery saving mode on, I can go 2-3 days between charging. And the phone is super fast with Quad Core processor (Item description is wrong, this phone has 2.5GHz Quad Core Snapdragon 801 processor).Only had very minor issues so far getting the to work in english and with AT&T. I bought it used from Amazon Warehouse Deals and when I received it, the menus were not in English (was either German or Dutch). Luckily, I was able to use Google Goggles on my android tablet to figure out which menu would reset the phone. When the phone resets, the first thing it asks is is what language, so after that it worked out fine. BTW, the phone is unlocked, but the original carrier was Vodafone in Europe. The phone works fine for me on AT&T. There are a couple of Vodafone apps that I was not able to remove, but they don't really effect my phone usage (so far). Once I got my AT&T SIM card in the phone I could call and send text messages right away, but I did have to download the proper internet settings to get on the internet. To find this menu option, goto:Settings>Wireless&Networks>More...>Internet Settingsand then check the box for your carrier. Then you should be on the internet.This is my first Android phone. I've really enjoyed my last 2 phones which were Windows Phones, but I wanted a better camera and I wasn't really satisfied with the current generation of Windows Phones. After being on the lookout for the past 3-4 months, this is the ONLY phone that really suits my needs. I wanted a phone that was about the same size as the iPhone 5 and my two things that I absolutely must have are a good camera with dedicated shutter button and long battery life (large battery or battery saving mode/feature. My ideal price range was under $400 but really if I found a phone with the right features, I would probably pay more. (I paid $415 used price). This phone is awesome because even though it is smaller than the regular Xperia z3, it is every bit as fast and nearly identical in specs to the bigger flagship model. The only difference in specs is screen resolution (720p), battery size (2600mAH vs 3100mAH) and RAM (2Gb vs 3 GB). Samsung and HTC make ""mini"" versions of their flagship phones, but the ""mini"" version is hobbled by poorer quality or less features. Those other ""mini"" flagship phones always have a slower processor, lower quality camera and other missing features compared to the flagship.One of my favorite features is the ""Stamina"" mode which extends battery life. I went all day yesterday and still had 89% battery left this morning (24 hours since charging). I do not like my phone beeping at me all day, so I don't have email, facebook or instagram pushing anything to my phone. I might spend 20-30 minutes during my lunch break checking in on my phone and then maybe 30-60 minutes in the evening after work. In Stamina mode, my phone does not go onto the internet unless the phone is open and unlocked. If the phone is in my pocket, it is off wifi. It also has a nifty location aware feature where it only turns on wifi based on location if it knows I am near WIFI networks that I have previously signed into. Otherwise WIFI is off. I only use the WIFI at work (no cell reception) and do not use it at home (AT&T LTE is faster on my phone than the Time Warner Digital Cable Roadrunner connection at home). With my 30-90 minutes of web browsing during the day, 2-3 instagram postings and 10-20 text messages a day, I only used 10% battery in 24 hours with the Stamina mode on. AMAZING!Bonus feature? It says it is water resistant. I haven't found out yet if that is true. I wouldn't drop it in water on purpose -doesn't seem like it is waterproof, but splashproof maybe. I will update if I find out one way or the other."
"394570","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Oh my God! I love this phone 📱 so much! Everything is so Cool 😎! I'm very happy!"
